label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
periodic_nimbus,1784280955.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,98,15523,7
periodic_nimbus,1784280955.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280955.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280957.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,98,15523,7
periodic_nimbus,1784280957.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280957.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280959.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,98,15523,7
periodic_nimbus,1784280959.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280959.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280961.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,98,15523,7
periodic_nimbus,1784280961.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280961.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280963.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,98,15523,7
periodic_nimbus,1784280963.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280963.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280965.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,477,351,15523,7
periodic_nimbus,1784280965.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,65,14923,9
periodic_nimbus,1784280965.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,75,14733,7
